UKER;KC Purwakarta;KC Subang;KC Indramayu;KC Jatibarang;KC Pamanukan;KC Sumedang;KC Majalengka;KC Cirebon Gunung Jati;KC Kuningan;KC Cirebon Kartini;KC Singaparna;KC Tasikmalaya;KC Garut;KC Ciamis;KC Banjar;KC Cibadak;KC Sukabumi;KC Cimahi;KC Cianjur;KC Soreang;KC Majalaya;KC Bandung Sukarno Hatta;KC Bandung A.H. Nasution;KC Bandung Setiabudi;KC Bandung Naripan;KC Bandung Kopo;KC Bandung Martadinata;KC Bandung AA;KC Bandung Dewi Sartika;KC Bandung Dago
17-Feb; 673 ; 693 ; 946 ; 1.158 ; 637 ; 893 ; 1.190 ; 835 ; 1.226 ; 957 ; 663 ; 969 ; 1.301 ; 897 ; 960 ; 703 ; 842 ; 1.121 ; 963 ; 747 ; 883 ; 425 ; 389 ; 319 ; 332 ; 414 ; 396 ; 0,00 ; 260,00 ; 355,00 
19-Feb; 673 ; 690 ; 944 ; 1.155 ; 641 ; 888 ; 1.190 ; 836 ; 1.219 ; 953 ; 660 ; 967 ; 1.302 ; 900 ; 958 ; 701 ; 837 ; 1.118 ; 956 ; 745 ; 881 ; 425 ; 390 ; 320 ; 335 ; 419 ; 398 ; 0,00 ; 263,00 ; 354,00 
20-Feb; 672 ; 689 ; 943 ; 1.155 ; 637 ; 884 ; 1.186 ; 835 ; 1.217 ; 952 ; 659 ; 963 ; 1.302 ; 895 ; 952 ; 699 ; 836 ; 1.117 ; 953 ; 743 ; 881 ; 426 ; 389 ; 320 ; 334 ; 414 ; 394 ; 0,00 ; 263,00 ; 352,00 
21-Feb; 669 ; 686 ; 938 ; 1.154 ; 635 ; 886 ; 1.180 ; 834 ; 1.213 ; 948 ; 661 ; 965 ; 1.300 ; 893 ; 957 ; 698 ; 835 ; 1.115 ; 950 ; 741 ; 882 ; 425 ; 389 ; 319 ; 333 ; 412 ; 393 ; 0,00 ; 262,00 ; 351,00 
22-Feb; 667 ; 682 ; 935 ; 1.149 ; 631 ; 882 ; 1.174 ; 832 ; 1.210 ; 946 ; 657 ; 963 ; 1.293 ; 889 ; 952 ; 696 ; 831 ; 1.109 ; 947 ; 742 ; 880 ; 423 ; 388 ; 318 ; 331 ; 410 ; 392 ; 0,00 ; 261,00 ; 348,00 
23-Feb; 669 ; 682 ; 937 ; 1.157 ; 630 ; 880 ; 1.175 ; 833 ; 1.214 ; 948 ; 655 ; 963 ; 1.291 ; 892 ; 951 ; 696 ; 828 ; 1.106 ; 946 ; 742 ; 878 ; 422 ; 386 ; 320 ; 332 ; 415 ; 391 ; 0,00 ; 262,00 ; 348,00 
24-Feb; 668 ; 682 ; 935 ; 1.154 ; 630 ; 881 ; 1.175 ; 831 ; 1.210 ; 950 ; 656 ; 962 ; 1.288 ; 891 ; 945 ; 697 ; 825 ; 1.106 ; 948 ; 742 ; 876 ; 422 ; 387 ; 321 ; 328 ; 415 ; 391 ; 0,00 ; 261,00 ; 348,00 
25-Feb; 669 ; 681 ; 936 ; 1.159 ; 628 ; 881 ; 1.176 ; 834 ; 1.211 ; 950 ; 654 ; 962 ; 1.282 ; 889 ; 948 ; 698 ; 827 ; 1.105 ; 944 ; 743 ; 875 ; 422 ; 387 ; 321 ; 328 ; 413 ; 394 ; 0,00 ; 263,00 ; 348,00 
26-Feb; 672 ; 681 ; 940 ; 1.164 ; 629 ; 879 ; 1.174 ; 836 ; 1.210 ; 953 ; 660 ; 964 ; 1.285 ; 891 ; 951 ; 702 ; 827 ; 1.107 ; 947 ; 747 ; 873 ; 424 ; 388 ; 321 ; 328 ; 412 ; 393 ; 0,00 ; 263,00 ; 349,00 
27-Feb; 681 ; 688 ; 945 ; 1.166 ; 631 ; 894 ; 1.185 ; 838 ; 1.217 ; 959 ; 666 ; 970 ; 1.302 ; 895 ; 954 ; 706 ; 838 ; 1.130 ; 960 ; 754 ; 883 ; 428 ; 387 ; 323 ; 332 ; 413 ; 396 ; 0,00 ; 265,00 ; 353,00 
28-Feb; 686 ; 696 ; 953 ; 1.172 ; 639 ; 899 ; 1.196 ; 847 ; 1.222 ; 965 ; 679 ; 985 ; 1.322 ; 899 ; 966 ; 712 ; 847 ; 1.138 ; 973 ; 759 ; 889 ; 427 ; 388 ; 324 ; 332 ; 417 ; 396 ; 0,00 ; 265,00 ; 355,00 
01-Mar; 686 ; 693 ; 956 ; 1.188 ; 638 ; 899 ; 1.199 ; 850 ; 1.223 ; 972 ; 680 ; 991 ; 1.321 ; 904 ; 966 ; 720 ; 850 ; 1.148 ; 976 ; 764 ; 897 ; 433 ; 392 ; 329 ; 337 ; 424 ; 402 ; 0,00 ; 268,00 ; 363,00 
02-Mar; 686 ; 693 ; 956 ; 1.188 ; 638 ; 899 ; 1.199 ; 850 ; 1.223 ; 972 ; 680 ; 991 ; 1.321 ; 904 ; 966 ; 720 ; 850 ; 1.148 ; 976 ; 764 ; 897 ; 433 ; 392 ; 329 ; 337 ; 424 ; 402 ; 0,00 ; 268,00 ; 363,00 
03-Mar; 686 ; 692 ; 952 ; 1.189 ; 633 ; 898 ; 1.193 ; 846 ; 1.222 ; 970 ; 677 ; 990 ; 1.317 ; 901 ; 966 ; 717 ; 845 ; 1.148 ; 979 ; 758 ; 896 ; 432 ; 392 ; 328 ; 337 ; 423 ; 401 ; 0,00 ; 266,00 ; 363,00 
04-Mar; 685 ; 693 ; 947 ; 1.184 ; 631 ; 900 ; 1.190 ; 848 ; 1.219 ; 965 ; 679 ; 991 ; 1.313 ; 898 ; 964 ; 713 ; 845 ; 1.145 ; 975 ; 759 ; 899 ; 430 ; 394 ; 326 ; 339 ; 427 ; 401 ; 0,00 ; 266,00 ; 364,00 
05-Mar; 693 ; 699 ; 952 ; 1.190 ; 632 ; 907 ; 1.199 ; 854 ; 1.226 ; 973 ; 684 ; 1.001 ; 1.331 ; 904 ; 972 ; 716 ; 852 ; 1.155 ; 984 ; 763 ; 907 ; 438 ; 401 ; 331 ; 343 ; 428 ; 410 ; 0,00 ; 270,00 ; 368,00 
06-Mar; 705 ; 709 ; 960 ; 1.199 ; 646 ; 915 ; 1.206 ; 857 ; 1.232 ; 980 ; 691 ; 1.009 ; 1.334 ; 906 ; 976 ; 730 ; 866 ; 1.162 ; 995 ; 773 ; 917 ; 439 ; 403 ; 334 ; 346 ; 426 ; 409 ; 0,00 ; 271,00 ; 369,00 
07-Mar; 704 ; 709 ; 961 ; 1.202 ; 646 ; 915 ; 1.205 ; 859 ; 1.234 ; 982 ; 692 ; 1.011 ; 1.333 ; 908 ; 977 ; 729 ; 868 ; 1.162 ; 996 ; 771 ; 920 ; 439 ; 401 ; 334 ; 343 ; 425 ; 408 ; 0,00 ; 271,00 ; 369,00 
08-Mar; 701 ; 704 ; 959 ; 1.204 ; 644 ; 912 ; 1.198 ; 855 ; 1.231 ; 979 ; 689 ; 1.005 ; 1.329 ; 902 ; 973 ; 724 ; 861 ; 1.153 ; 991 ; 766 ; 918 ; 438 ; 400 ; 332 ; 341 ; 423 ; 405 ; 0,00 ; 270,00 ; 367,00 
09-Mar; 702 ; 706 ; 957 ; 1.196 ; 641 ; 910 ; 1.196 ; 853 ; 1.232 ; 985 ; 689 ; 1.006 ; 1.327 ; 902 ; 972 ; 724 ; 859 ; 1.164 ; 987 ; 767 ; 925 ; 437 ; 399 ; 337 ; 343 ; 426 ; 410 ; 0,00 ; 273,00 ; 368,00 
10-Mar; 703 ; 718 ; 962 ; 1.206 ; 647 ; 912 ; 1.202 ; 866 ; 1.236 ; 992 ; 687 ; 1.008 ; 1.330 ; 901 ; 974 ; 729 ; 862 ; 1.168 ; 986 ; 767 ; 927 ; 439 ; 400 ; 338 ; 343 ; 428 ; 411 ; 0,00 ; 271,00 ; 368,00 
11-Mar; 703 ; 714 ; 962 ; 1.210 ; 643 ; 912 ; 1.203 ; 864 ; 1.236 ; 992 ; 689 ; 1.006 ; 1.325 ; 899 ; 972 ; 728 ; 860 ; 1.171 ; 983 ; 773 ; 928 ; 440 ; 401 ; 336 ; 343 ; 428 ; 407 ; 0,00 ; 271,00 ; 368,00 
12-Mar; 704 ; 718 ; 964 ; 1.211 ; 643 ; 918 ; 1.203 ; 862 ; 1.237 ; 999 ; 694 ; 1.008 ; 1.327 ; 900 ; 972 ; 729 ; 858 ; 1.168 ; 989 ; 776 ; 932 ; 442 ; 402 ; 337 ; 345 ; 426 ; 408 ; 0,00 ; 271,00 ; 370,00 
13-Mar; 708 ; 753 ; 966 ; 1.211 ; 650 ; 922 ; 1.213 ; 867 ; 1.239 ; 1.001 ; 697 ; 1.010 ; 1.328 ; 901 ; 981 ; 740 ; 868 ; 1.172 ; 997 ; 777 ; 938 ; 443 ; 403 ; 335 ; 346 ; 430 ; 409 ; 0,00 ; 273,00 ; 372,00 
14-Mar; 708 ; 753 ; 966 ; 1.211 ; 650 ; 922 ; 1.213 ; 867 ; 1.239 ; 1.001 ; 697 ; 1.010 ; 1.328 ; 901 ; 981 ; 740 ; 868 ; 1.172 ; 997 ; 777 ; 938 ; 443 ; 403 ; 335 ; 346 ; 430 ; 409 ; 0,00 ; 273,00 ; 372,00 
15-Mar; 708 ; 753 ; 966 ; 1.211 ; 650 ; 922 ; 1.213 ; 867 ; 1.239 ; 1.001 ; 697 ; 1.010 ; 1.328 ; 901 ; 981 ; 740 ; 868 ; 1.172 ; 997 ; 777 ; 938 ; 443 ; 403 ; 335 ; 346 ; 430 ; 409 ; 0,00 ; 273,00 ; 372,00 
16-Mar; 709 ; 755 ; 962 ; 1.202 ; 654 ; 924 ; 1.208 ; 864 ; 1.235 ; 1.000 ; 704 ; 1.018 ; 1.332 ; 902 ; 984 ; 735 ; 863 ; 1.162 ; 992 ; 781 ; 942 ; 443 ; 401 ; 335 ; 341 ; 432 ; 405 ; 0 ; 277 ; 367 
17-Mar; 714 ; 754 ; 962 ; 1.201 ; 654 ; 929 ; 1.214 ; 862 ; 1.240 ; 1.003 ; 704 ; 1.026 ; 1.341 ; 908 ; 987 ; 739 ; 870 ; 1.168 ; 997 ; 787 ; 951 ; 446 ; 404 ; 336 ; 341 ; 434 ; 406 ; 0 ; 278 ; 370 
18-Mar; 708 ; 748 ; 961 ; 1.196 ; 651 ; 926 ; 1.207 ; 857 ; 1.237 ; 1.001 ; 700 ; 1.025 ; 1.329 ; 907 ; 982 ; 735 ; 868 ; 1.167 ; 989 ; 786 ; 951 ; 445 ; 403 ; 334 ; 341 ; 432 ; 404 ; 0 ; 277 ; 368 
19-Mar; 704 ; 744 ; 956 ; 1.191 ; 650 ; 922 ; 1.204 ; 851 ; 1.230 ; 998 ; 697 ; 1.025 ; 1.328 ; 904 ; 978 ; 729 ; 864 ; 1.161 ; 983 ; 784 ; 949 ; 444 ; 403 ; 332 ; 340 ; 430 ; 402 ; 0 ; 276 ; 367 
20-Mar; 700 ; 739 ; 953 ; 1.187 ; 646 ; 915 ; 1.197 ; 845 ; 1.224 ; 997 ; 693 ; 1.018 ; 1.317 ; 897 ; 975 ; 723 ; 858 ; 1.152 ; 974 ; 779 ; 946 ; 442 ; 400 ; 329 ; 339 ; 429 ; 399 ; 0 ; 274 ; 364 
21-Mar; 698 ; 737 ; 952 ; 1.186 ; 647 ; 913 ; 1.194 ; 844 ; 1.222 ; 997 ; 691 ; 1.016 ; 1.313 ; 896 ; 973 ; 721 ; 855 ; 1.150 ; 972 ; 779 ; 944 ; 441 ; 399 ; 329 ; 338 ; 428 ; 398 ; 0 ; 274 ; 363 
22-Mar; 695 ; 734 ; 949 ; 1.185 ; 647 ; 910 ; 1.191 ; 842 ; 1.219 ; 996 ; 690 ; 1.014 ; 1.308 ; 893 ; 970 ; 717 ; 852 ; 1.146 ; 970 ; 779 ; 942 ; 441 ; 398 ; 327 ; 337 ; 427 ; 397 ; 0 ; 274 ; 362 
23-Mar; 692 ; 730 ; 943 ; 1.184 ; 646 ; 907 ; 1.187 ; 839 ; 1.215 ; 995 ; 687 ; 1.011 ; 1.302 ; 893 ; 966 ; 716 ; 848 ; 1.140 ; 965 ; 778 ; 940 ; 440 ; 397 ; 326 ; 336 ; 425 ; 396 ; 0 ; 273 ; 361 
24-Mar; 687 ; 725 ; 937 ; 1.175 ; 644 ; 903 ; 1.182 ; 835 ; 1.209 ; 988 ; 682 ; 1.006 ; 1.296 ; 890 ; 962 ; 711 ; 841 ; 1.136 ; 958 ; 775 ; 936 ; 438 ; 396 ; 325 ; 335 ; 423 ; 394 ; 0 ; 273 ; 359 
25-Mar; 685 ; 727 ; 936 ; 1.173 ; 637 ; 902 ; 1.183 ; 833 ; 1.211 ; 990 ; 678 ; 1.005 ; 1.301 ; 888 ; 970 ; 709 ; 844 ; 1.134 ; 960 ; 777 ; 933 ; 438 ; 394 ; 326 ; 335 ; 426 ; 394 ; 0 ; 273 ; 357 
26-Mar; 683 ; 730 ; 936 ; 1.170 ; 641 ; 902 ; 1.182 ; 834 ; 1.210 ; 990 ; 677 ; 1.004 ; 1.305 ; 890 ; 972 ; 706 ; 845 ; 1.136 ; 960 ; 778 ; 934 ; 437 ; 394 ; 325 ; 336 ; 427 ; 396 ; 0 ; 270 ; 355 
27-Mar; 688 ; 731 ; 939 ; 1.168 ; 638 ; 909 ; 1.188 ; 837 ; 1.215 ; 994 ; 682 ; 1.008 ; 1.311 ; 893 ; 974 ; 712 ; 849 ; 1.140 ; 964 ; 777 ; 937 ; 437 ; 396 ; 327 ; 336 ; 430 ; 396 ; 0 ; 269 ; 356 
28-Mar; 689 ; 732 ; 942 ; 1.174 ; 643 ; 909 ; 1.189 ; 836 ; 1.215 ; 993 ; 682 ; 1.009 ; 1.311 ; 893 ; 973 ; 712 ; 849 ; 1.141 ; 965 ; 780 ; 936 ; 437 ; 397 ; 328 ; 336 ; 429 ; 395 ; 0 ; 268 ; 355 
29-Mar; 687 ; 729 ; 940 ; 1.177 ; 644 ; 905 ; 1.186 ; 834 ; 1.209 ; 987 ; 679 ; 1.005 ; 1.305 ; 889 ; 970 ; 710 ; 846 ; 1.135 ; 964 ; 779 ; 932 ; 437 ; 397 ; 327 ; 336 ; 428 ; 394 ; 0 ; 268 ; 353 
30-Mar; 688,00 ; 732,00 ; 940,00 ; 1.178,00 ; 643,00 ; 911,00 ; 1.187,00 ; 832,00 ; 1.213,00 ; 987,00 ; 677,00 ; 1.003,00 ; 1.305,00 ; 890,00 ; 972,00 ; 713,00 ; 846,00 ; 1.133,00 ; 968,00 ; 775,00 ; 931,00 ; 436,00 ; 397,00 ; 326,00 ; 335,00 ; 428,00 ; 393,00 ; 0,00 ; 269,00 ; 352,00 
31-Mar; 694,00 ; 743,00 ; 954,00 ; 1.191,00 ; 658,00 ; 928,00 ; 1.200,00 ; 838,00 ; 1.225,00 ; 996,00 ; 692,00 ; 1.016,00 ; 1.333,00 ; 896,00 ; 988,00 ; 721,00 ; 859,00 ; 1.156,00 ; 982,00 ; 786,00 ; 941,00 ; 439,00 ; 403,00 ; 329,00 ; 340,00 ; 432,00 ; 396,00 ; 0,00 ; 270,00 ; 359,00 
01-Apr; 693,00 ; 749,00 ; 951,00 ; 1.194,00 ; 655,00 ; 930,00 ; 1.204,00 ; 842,00 ; 1.229,00 ; 997,00 ; 688,00 ; 1.017,00 ; 1.333,00 ; 903,00 ; 988,00 ; 723,00 ; 860,00 ; 1.174,00 ; 988,00 ; 789,00 ; 947,00 ; 446,00 ; 407,00 ; 338,00 ; 346,00 ; 438,00 ; 408,00 ; 0,00 ; 272,00 ; 368,00 
02-Apr; 693,00 ; 750,00 ; 952,00 ; 1.192,00 ; 658,00 ; 932,00 ; 1.208,00 ; 843,00 ; 1.231,00 ; 997,00 ; 688,00 ; 1.019,00 ; 1.338,00 ; 906,00 ; 985,00 ; 723,00 ; 862,00 ; 1.174,00 ; 991,00 ; 789,00 ; 948,00 ; 445,00 ; 407,00 ; 335,00 ; 345,00 ; 436,00 ; 407,00 ; 0,00 ; 271,00 ; 364,00 
03-Apr; 687,00 ; 745,00 ; 951,00 ; 1.201,00 ; 656,00 ; 926,00 ; 1.207,00 ; 843,00 ; 1.225,00 ; 996,00 ; 683,00 ; 1.009,00 ; 1.334,00 ; 901,00 ; 981,00 ; 718,00 ; 856,00 ; 1.170,00 ; 985,00 ; 787,00 ; 943,00 ; 444,00 ; 404,00 ; 333,00 ; 344,00 ; 433,00 ; 405,00 ; 0,00 ; 269,00 ; 362,00 
04-Apr; 683,00 ; 741,00 ; 952,00 ; 1.202,00 ; 654,00 ; 923,00 ; 1.202,00 ; 840,00 ; 1.221,00 ; 990,00 ; 679,00 ; 1.004,00 ; 1.330,00 ; 898,00 ; 978,00 ; 714,00 ; 849,00 ; 1.167,00 ; 982,00 ; 783,00 ; 937,00 ; 441,00 ; 402,00 ; 331,00 ; 343,00 ; 431,00 ; 403,00 ; 0,00 ; 268,00 ; 360,00 
05-Apr; 679,00 ; 735,00 ; 951,00 ; 1.206,00 ; 656,00 ; 919,00 ; 1.197,00 ; 835,00 ; 1.214,00 ; 985,00 ; 674,00 ; 997,00 ; 1.322,00 ; 892,00 ; 974,00 ; 709,00 ; 843,00 ; 1.159,00 ; 976,00 ; 779,00 ; 931,00 ; 440,00 ; 399,00 ; 329,00 ; 342,00 ; 429,00 ; 401,00 ; 0,00 ; 267,00 ; 358,00 
06-Apr; 682,00 ; 735,00 ; 952,00 ; 1.199,00 ; 653,00 ; 919,00 ; 1.198,00 ; 837,00 ; 1.215,00 ; 989,00 ; 674,00 ; 999,00 ; 1.322,00 ; 894,00 ; 973,00 ; 714,00 ; 846,00 ; 1.158,00 ; 977,00 ; 780,00 ; 932,00 ; 440,00 ; 403,00 ; 328,00 ; 344,00 ; 429,00 ; 400,00 ; 0,00 ; 267,00 ; 360,00 
